week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
6,Sat,2017-09-23,17:30 (00:30),Leicester City,3.0,2–3,1.9,Liverpool,"32,004",King Power Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/4bdab275/Leicester-City-Liverpool-September-23-2017-Premier-League,https://fbref.com/en/matches/4bdab275/Leicester-City-Liverpool-September-23-2017-Premier-League
6,Sun,2017-09-24,16:00 (23:00),Brighton,1.0,1–0,1.3,Newcastle Utd,"30,468",The American Express Community Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/a7efd775/Brighton-and-Hove-Albion-Newcastle-United-September-24-2017-Premier-League,https://fbref.com/en/matches/a7efd775/Brighton-and-Hove-Albion-Newcastle-United-September-24-2017-Premier-League
6,Mon,2017-09-25,20:00 (03:00),Arsenal,2.4,2–0,0.7,West Brom,"59,134",Emirates Stadium,Robert Madley,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/b46b6153/Arsenal-West-Bromwich-Albion-September-25-2017-Premier-League,https://fbref.com/en/matches/b46b6153/Arsenal-West-Bromwich-Albion-September-25-2017-Premier-League
7,Sat,2017-09-30,12:30 (19:30),Huddersfield,0.2,0–4,2.0,Tottenham,"24,169",The John Smith's Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/f25c2561/Huddersfield-Town-Tottenham-Hotspur-September-30-2017-Premier-League,https://fbref.com/en/matches/f25c2561/Huddersfield-Town-Tottenham-Hotspur-September-30-2017-Premier-League
7,Sat,2017-09-30,15:00 (22:00),Stoke City,2.5,2–1,1.9,Southampton,"29,285",Bet365 Stadium,Mike Jones,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/44cd18c0/Stoke-City-Southampton-September-30-2017-Premier-League,https://fbref.com/en/matches/44cd18c0/Stoke-City-Southampton-September-30-2017-Premier-League
7,Sat,2017-09-30,15:00 (22:00),Manchester Utd,2.7,4–0,0.3,Crystal Palace,"75,118",Old Trafford,Mike Dean,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/a720cc9e/Manchester-United-Crystal-Palace-September-30-2017-Premier-League,https://fbref.com/en/matches/a720cc9e/Manchester-United-Crystal-Palace-September-30-2017-Premier-League
7,Sat,2017-09-30,15:00 (22:00),Bournemouth,1.7,0–0,0.4,Leicester City,"10,444",Vitality Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/c4ef65e4/Bournemouth-Leicester-City-September-30-2017-Premier-League,https://fbref.com/en/matches/c4ef65e4/Bournemouth-Leicester-City-September-30-2017-Premier-League
7,Sat,2017-09-30,15:00 (22:00),West Brom,1.6,2–2,1.6,Watford,"24,606",The Hawthorns,Michael Oliver,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/d96be99d/West-Bromwich-Albion-Watford-September-30-2017-Premier-League,https://fbref.com/en/matches/d96be99d/West-Bromwich-Albion-Watford-September-30-2017-Premier-League
7,Sat,2017-09-30,15:00 (22:00),West Ham,0.9,1–0,0.2,Swansea City,"56,922",London Stadium,Roger East,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/6d059e4e/West-Ham-United-Swansea-City-September-30-2017-Premier-League,https://fbref.com/en/matches/6d059e4e/West-Ham-United-Swansea-City-September-30-2017-Premier-League
7,Sat,2017-09-30,17:30 (00:30),Chelsea,0.3,0–1,1.1,Manchester City,"41,530",Stamford Bridge,Martin Atkinson,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/9ebfd27b/Chelsea-Manchester-City-September-30-2017-Premier-League,https://fbref.com/en/matches/9ebfd27b/Chelsea-Manchester-City-September-30-2017-Premier-League
7,Sun,2017-10-01,12:00 (19:00),Arsenal,3.0,2–0,0.4,Brighton,"59,378",Emirates Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/304dc26b/Arsenal-Brighton-and-Hove-Albion-October-1-2017-Premier-League,https://fbref.com/en/matches/304dc26b/Arsenal-Brighton-and-Hove-Albion-October-1-2017-Premier-League
7,Sun,2017-10-01,14:15 (21:15),Everton,1.3,0–1,0.7,Burnley,"38,448",Goodison Park,Jonathan Moss,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/275000a3/Everton-Burnley-October-1-2017-Premier-League,https://fbref.com/en/matches/275000a3/Everton-Burnley-October-1-2017-Premier-League
7,Sun,2017-10-01,16:30 (23:30),Newcastle Utd,0.7,1–1,1.7,Liverpool,"52,303",St. James' Park,Craig Pawson,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/b1b3ecb9/Newcastle-United-Liverpool-October-1-2017-Premier-League,https://fbref.com/en/matches/b1b3ecb9/Newcastle-United-Liverpool-October-1-2017-Premier-League
8,Sat,2017-10-14,12:30 (19:30),Liverpool,1.6,0–0,0.3,Manchester Utd,"52,912",Anfield,Martin Atkinson,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/d7dce737/North-West-Derby-Liverpool-Manchester-United-October-14-2017-Premier-League,https://fbref.com/en/matches/d7dce737/North-West-Derby-Liverpool-Manchester-United-October-14-2017-Premier-League
8,Sat,2017-10-14,15:00 (22:00),Tottenham,2.4,1–0,0.4,Bournemouth,"73,502",Wembley Stadium,Robert Madley,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/0e98ac46/Tottenham-Hotspur-Bournemouth-October-14-2017-Premier-League,https://fbref.com/en/matches/0e98ac46/Tottenham-Hotspur-Bournemouth-October-14-2017-Premier-League
8,Sat,2017-10-14,15:00 (22:00),Swansea City,1.5,2–0,0.4,Huddersfield,"20,657",Liberty Stadium,Paul Tierney,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/dfe3c484/Swansea-City-Huddersfield-Town-October-14-2017-Premier-League,https://fbref.com/en/matches/dfe3c484/Swansea-City-Huddersfield-Town-October-14-2017-Premier-League
8,Sat,2017-10-14,15:00 (22:00),Crystal Palace,1.5,2–1,1.0,Chelsea,"25,480",Selhurst Park,Andre Marriner,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/70d64db2/Crystal-Palace-Chelsea-October-14-2017-Premier-League,https://fbref.com/en/matches/70d64db2/Crystal-Palace-Chelsea-October-14-2017-Premier-League
8,Sat,2017-10-14,15:00 (22:00),Manchester City,3.9,7–2,0.7,Stoke City,"54,128",Etihad Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/f81f42ed/Manchester-City-Stoke-City-October-14-2017-Premier-League,https://fbref.com/en/matches/f81f42ed/Manchester-City-Stoke-City-October-14-2017-Premier-League
8,Sat,2017-10-14,15:00 (22:00),Burnley,1.3,1–1,1.1,West Ham,"20,945",Turf Moor,Stuart Attwell,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/1cf63700/Burnley-West-Ham-United-October-14-2017-Premier-League,https://fbref.com/en/matches/1cf63700/Burnley-West-Ham-United-October-14-2017-Premier-League
8,Sat,2017-10-14,17:30 (00:30),Watford,1.8,2–1,1.1,Arsenal,"20,384",Vicarage Road Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/f18931d9/Watford-Arsenal-October-14-2017-Premier-League,https://fbref.com/en/matches/f18931d9/Watford-Arsenal-October-14-2017-Premier-League
8,Sun,2017-10-15,13:30 (20:30),Brighton,1.1,1–1,1.5,Everton,"30,565",The American Express Community Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/1585521f/Brighton-and-Hove-Albion-Everton-October-15-2017-Premier-League,https://fbref.com/en/matches/1585521f/Brighton-and-Hove-Albion-Everton-October-15-2017-Premier-League
8,Sun,2017-10-15,16:00 (23:00),Southampton,1.7,2–2,1.0,Newcastle Utd,"31,437",St. Mary's Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/a479dc92/Southampton-Newcastle-United-October-15-2017-Premier-League,https://fbref.com/en/matches/a479dc92/Southampton-Newcastle-United-October-15-2017-Premier-League
8,Mon,2017-10-16,20:00 (03:00),Leicester City,0.9,1–1,0.2,West Brom,"30,203",King Power Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/199aafa3/Leicester-City-West-Bromwich-Albion-October-16-2017-Premier-League,https://fbref.com/en/matches/199aafa3/Leicester-City-West-Bromwich-Albion-October-16-2017-Premier-League
9,Fri,2017-10-20,20:00 (03:00),West Ham,0.6,0–3,1.4,Brighton,"56,977",London Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/2f83e2ec/West-Ham-United-Brighton-and-Hove-Albion-October-20-2017-Premier-League,https://fbref.com/en/matches/2f83e2ec/West-Ham-United-Brighton-and-Hove-Albion-October-20-2017-Premier-League
9,Sat,2017-10-21,12:30 (19:30),Chelsea,1.5,4–2,2.2,Watford,"41,467",Stamford Bridge,Jonathan Moss,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/048d192d/Chelsea-Watford-October-21-2017-Premier-League,https://fbref.com/en/matches/048d192d/Chelsea-Watford-October-21-2017-Premier-League
9,Sat,2017-10-21,15:00 (22:00),Swansea City,0.9,1–2,1.7,Leicester City,"20,521",Liberty Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/78a41b8a/Swansea-City-Leicester-City-October-21-2017-Premier-League,https://fbref.com/en/matches/78a41b8a/Swansea-City-Leicester-City-October-21-2017-Premier-League
9,Sat,2017-10-21,15:00 (22:00),Newcastle Utd,0.3,1–0,0.6,Crystal Palace,"52,251",St. James' Park,Stuart Attwell,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/ab9171ec/Newcastle-United-Crystal-Palace-October-21-2017-Premier-League,https://fbref.com/en/matches/ab9171ec/Newcastle-United-Crystal-Palace-October-21-2017-Premier-League
9,Sat,2017-10-21,15:00 (22:00),Manchester City,2.9,3–0,0.3,Burnley,"54,118",Etihad Stadium,Roger East,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/11c702a4/Manchester-City-Burnley-October-21-2017-Premier-League,https://fbref.com/en/matches/11c702a4/Manchester-City-Burnley-October-21-2017-Premier-League
9,Sat,2017-10-21,15:00 (22:00),Stoke City,1.3,1–2,1.0,Bournemouth,"29,500",Bet365 Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/7da1fc42/Stoke-City-Bournemouth-October-21-2017-Premier-League,https://fbref.com/en/matches/7da1fc42/Stoke-City-Bournemouth-October-21-2017-Premier-League
9,Sat,2017-10-21,15:00 (22:00),Huddersfield,1.2,2–1,1.0,Manchester Utd,"24,426",The John Smith's Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/155ed776/Huddersfield-Town-Manchester-United-October-21-2017-Premier-League,https://fbref.com/en/matches/155ed776/Huddersfield-Town-Manchester-United-October-21-2017-Premier-League
9,Sat,2017-10-21,17:30 (00:30),Southampton,2.0,1–0,0.4,West Brom,"29,947",St. Mary's Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/424a0e74/Southampton-West-Bromwich-Albion-October-21-2017-Premier-League,https://fbref.com/en/matches/424a0e74/Southampton-West-Bromwich-Albion-October-21-2017-Premier-League
9,Sun,2017-10-22,13:30 (20:30),Everton,1.3,2–5,2.8,Arsenal,"39,189",Goodison Park,Craig Pawson,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/73da64ff/Everton-Arsenal-October-22-2017-Premier-League,https://fbref.com/en/matches/73da64ff/Everton-Arsenal-October-22-2017-Premier-League
9,Sun,2017-10-22,16:00 (23:00),Tottenham,1.8,4–1,0.6,Liverpool,"80,827",Wembley Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/b43525f5/Tottenham-Hotspur-Liverpool-October-22-2017-Premier-League,https://fbref.com/en/matches/b43525f5/Tottenham-Hotspur-Liverpool-October-22-2017-Premier-League
10,Sat,2017-10-28,12:30 (19:30),Manchester Utd,0.8,1–0,1.0,Tottenham,"75,034",Old Trafford,Jonathan Moss,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/11f75bcb/Manchester-United-Tottenham-Hotspur-October-28-2017-Premier-League,https://fbref.com/en/matches/11f75bcb/Manchester-United-Tottenham-Hotspur-October-28-2017-Premier-League
10,Sat,2017-10-28,15:00 (22:00),Liverpool,2.4,3–0,0.0,Huddersfield,"53,268",Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/9e2f900f/Liverpool-Huddersfield-Town-October-28-2017-Premier-League,https://fbref.com/en/matches/9e2f900f/Liverpool-Huddersfield-Town-October-28-2017-Premier-League
10,Sat,2017-10-28,15:00 (22:00),Crystal Palace,2.7,2–2,0.9,West Ham,"25,242",Selhurst Park,Robert Madley,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/4ee00470/Crystal-Palace-West-Ham-United-October-28-2017-Premier-League,https://fbref.com/en/matches/4ee00470/Crystal-Palace-West-Ham-United-October-28-2017-Premier-League
10,Sat,2017-10-28,15:00 (22:00),West Brom,1.1,2–3,2.6,Manchester City,"24,003",The Hawthorns,Mike Jones,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/fdbbce69/West-Bromwich-Albion-Manchester-City-October-28-2017-Premier-League,https://fbref.com/en/matches/fdbbce69/West-Bromwich-Albion-Manchester-City-October-28-2017-Premier-League
10,Sat,2017-10-28,15:00 (22:00),Arsenal,1.6,2–1,0.6,Swansea City,"59,493",Emirates Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/3424d0e6/Arsenal-Swansea-City-October-28-2017-Premier-League,https://fbref.com/en/matches/3424d0e6/Arsenal-Swansea-City-October-28-2017-Premier-League
10,Sat,2017-10-28,15:00 (22:00),Watford,1.1,0–1,0.7,Stoke City,"20,087",Vicarage Road Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/7834b95f/Watford-Stoke-City-October-28-2017-Premier-League,https://fbref.com/en/matches/7834b95f/Watford-Stoke-City-October-28-2017-Premier-League
10,Sat,2017-10-28,17:30 (00:30),Bournemouth,0.7,0–1,1.9,Chelsea,"10,998",Vitality Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/6eb8787a/Bournemouth-Chelsea-October-28-2017-Premier-League,https://fbref.com/en/matches/6eb8787a/Bournemouth-Chelsea-October-28-2017-Premier-League
10,Sun,2017-10-29,13:30 (21:30),Brighton,0.9,1–1,0.5,Southampton,"30,564",The American Express Community Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/864d3ffd/Brighton-and-Hove-Albion-Southampton-October-29-2017-Premier-League,https://fbref.com/en/matches/864d3ffd/Brighton-and-Hove-Albion-Southampton-October-29-2017-Premier-League
10,Sun,2017-10-29,16:00 (00:00),Leicester City,1.6,2–0,0.4,Everton,"31,891",King Power Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/f6cf8af5/Leicester-City-Everton-October-29-2017-Premier-League,https://fbref.com/en/matches/f6cf8af5/Leicester-City-Everton-October-29-2017-Premier-League
10,Mon,2017-10-30,20:00 (04:00),Burnley,0.8,1–0,0.5,Newcastle Utd,"21,031",Turf Moor,Mike Dean,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/d41003f2/Burnley-Newcastle-United-October-30-2017-Premier-League,https://fbref.com/en/matches/d41003f2/Burnley-Newcastle-United-October-30-2017-Premier-League
11,Sat,2017-11-04,12:30 (20:30),Stoke City,0.9,2–2,1.4,Leicester City,"29,602",Bet365 Stadium,Robert Madley,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/3cefdf58/Stoke-City-Leicester-City-November-4-2017-Premier-League,https://fbref.com/en/matches/3cefdf58/Stoke-City-Leicester-City-November-4-2017-Premier-League
11,Sat,2017-11-04,15:00 (23:00),Southampton,1.1,0–1,0.2,Burnley,"30,491",St. Mary's Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/2849b3bf/Southampton-Burnley-November-4-2017-Premier-League,https://fbref.com/en/matches/2849b3bf/Southampton-Burnley-November-4-2017-Premier-League
11,Sat,2017-11-04,15:00 (23:00),Swansea City,1.5,0–1,0.7,Brighton,"20,822",Liberty Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/4282f27d/Swansea-City-Brighton-and-Hove-Albion-November-4-2017-Premier-League,https://fbref.com/en/matches/4282f27d/Swansea-City-Brighton-and-Hove-Albion-November-4-2017-Premier-League
11,Sat,2017-11-04,15:00 (23:00),Newcastle Utd,1.2,0–1,1.8,Bournemouth,"52,237",St. James' Park,Paul Tierney,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/b2dc70f2/Newcastle-United-Bournemouth-November-4-2017-Premier-League,https://fbref.com/en/matches/b2dc70f2/Newcastle-United-Bournemouth-November-4-2017-Premier-League
11,Sat,2017-11-04,15:00 (23:00),Huddersfield,0.3,1–0,0.5,West Brom,"24,169",The John Smith's Stadium,Roger East,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/b2cc19bf/Huddersfield-Town-West-Bromwich-Albion-November-4-2017-Premier-League,https://fbref.com/en/matches/b2cc19bf/Huddersfield-Town-West-Bromwich-Albion-November-4-2017-Premier-League
11,Sat,2017-11-04,17:30 (01:30),West Ham,1.2,1–4,2.0,Liverpool,"56,961",London Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/172202bc/West-Ham-United-Liverpool-November-4-2017-Premier-League,https://fbref.com/en/matches/172202bc/West-Ham-United-Liverpool-November-4-2017-Premier-League
11,Sun,2017-11-05,12:00 (20:00),Tottenham,0.9,1–0,1.0,Crystal Palace,"65,270",Wembley Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/c91bcebc/Tottenham-Hotspur-Crystal-Palace-November-5-2017-Premier-League,https://fbref.com/en/matches/c91bcebc/Tottenham-Hotspur-Crystal-Palace-November-5-2017-Premier-League
11,Sun,2017-11-05,14:15 (22:15),Manchester City,2.0,3–1,0.4,Arsenal,"54,286",Etihad Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/03da14dd/Manchester-City-Arsenal-November-5-2017-Premier-League,https://fbref.com/en/matches/03da14dd/Manchester-City-Arsenal-November-5-2017-Premier-League
11,Sun,2017-11-05,16:30 (00:30),Everton,2.3,3–2,1.9,Watford,"38,609",Goodison Park,Graham Scott,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/113bc344/Everton-Watford-November-5-2017-Premier-League,https://fbref.com/en/matches/113bc344/Everton-Watford-November-5-2017-Premier-League
11,Sun,2017-11-05,16:30 (00:30),Chelsea,1.4,1–0,0.8,Manchester Utd,"41,615",Stamford Bridge,Anthony Taylor,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/70104ce7/Chelsea-Manchester-United-November-5-2017-Premier-League,https://fbref.com/en/matches/70104ce7/Chelsea-Manchester-United-November-5-2017-Premier-League
12,Sat,2017-11-18,12:30 (20:30),Arsenal,1.4,2–0,1.5,Tottenham,"59,530",Emirates Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/ae345878/North-London-Derby-Arsenal-Tottenham-Hotspur-November-18-2017-Premier-League,https://fbref.com/en/matches/ae345878/North-London-Derby-Arsenal-Tottenham-Hotspur-November-18-2017-Premier-League
12,Sat,2017-11-18,15:00 (23:00),Bournemouth,1.3,4–0,1.3,Huddersfield,"10,879",Vitality Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/5e8ab70a/Bournemouth-Huddersfield-Town-November-18-2017-Premier-League,https://fbref.com/en/matches/5e8ab70a/Bournemouth-Huddersfield-Town-November-18-2017-Premier-League
12,Sat,2017-11-18,15:00 (23:00),Burnley,1.6,2–0,0.7,Swansea City,"18,895",Turf Moor,Martin Atkinson,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/807a3956/Burnley-Swansea-City-November-18-2017-Premier-League,https://fbref.com/en/matches/807a3956/Burnley-Swansea-City-November-18-2017-Premier-League
12,Sat,2017-11-18,15:00 (23:00),Leicester City,0.2,0–2,2.0,Manchester City,"31,908",King Power Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/fd125d0b/Leicester-City-Manchester-City-November-18-2017-Premier-League,https://fbref.com/en/matches/fd125d0b/Leicester-City-Manchester-City-November-18-2017-Premier-League
