league,week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
ISA,12,Sun,2019-11-10,15:00 (22:00),Udinese,1.3,0–0,2.1,SPAL,"21,621",Dacia Arena,Davide Massa,Match Report,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/matches/28b51481/Udinese-SPAL-November-10-2019-Serie-A,https://fbref.com/en/matches/28b51481/Udinese-SPAL-November-10-2019-Serie-A
ISA,12,Sun,2019-11-10,18:00 (01:00),Parma,1.4,2–0,0.6,Roma,"18,532",Stadio Ennio Tardini,Michael Fabbri,Match Report,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/matches/ea544224/Parma-Roma-November-10-2019-Serie-A,https://fbref.com/en/matches/ea544224/Parma-Roma-November-10-2019-Serie-A
ISA,12,Sun,2019-11-10,20:45 (03:45),Juventus,1.2,1–0,0.6,Milan,"40,478",Allianz Stadium,Fabio Maresca,Match Report,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/matches/a36cd4fc/Juventus-Milan-November-10-2019-Serie-A,https://fbref.com/en/matches/a36cd4fc/Juventus-Milan-November-10-2019-Serie-A
ISA,13,Sat,2019-11-23,15:00 (22:00),Atalanta,2.4,1–3,1.2,Juventus,"20,899",Stadio Atleti Azzurri d'Italia,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/matches/8ab6d4c0/Atalanta-Juventus-November-23-2019-Serie-A,https://fbref.com/en/matches/8ab6d4c0/Atalanta-Juventus-November-23-2019-Serie-A
ISA,13,Sat,2019-11-23,18:00 (01:00),Milan,0.8,1–1,0.9,Napoli,"61,658",Stadio Giuseppe Meazza,Daniele Orsato,Match Report,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/matches/90e89892/Milan-Napoli-November-23-2019-Serie-A,https://fbref.com/en/matches/90e89892/Milan-Napoli-November-23-2019-Serie-A
ISA,13,Sat,2019-11-23,20:45 (03:45),Torino,0.5,0–3,1.6,Inter,"26,059",Stadio Olimpico di Torino,Fabio Maresca,Match Report,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/matches/d72ad0d5/Torino-Internazionale-November-23-2019-Serie-A,https://fbref.com/en/matches/d72ad0d5/Torino-Internazionale-November-23-2019-Serie-A
ISA,13,Sun,2019-11-24,12:30 (19:30),Bologna,0.7,2–2,1.3,Parma,"21,419",Stadio Renato Dall'Ara,Rosario Abisso,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/matches/0d88781a/Bologna-Parma-November-24-2019-Serie-A,https://fbref.com/en/matches/0d88781a/Bologna-Parma-November-24-2019-Serie-A
ISA,13,Sun,2019-11-24,15:00 (22:00),Sassuolo,1.1,1–2,1.2,Lazio,"10,000",Stadio Città del Tricolore,Daniele Chiffi,Match Report,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/matches/b0ede599/Sassuolo-Lazio-November-24-2019-Serie-A,https://fbref.com/en/matches/b0ede599/Sassuolo-Lazio-November-24-2019-Serie-A
ISA,13,Sun,2019-11-24,15:00 (22:00),Roma,2.5,3–0,0.4,Brescia,"33,695",Stadio Olimpico,Marco Di Bello,Match Report,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/matches/d1f9e7d1/Roma-Brescia-November-24-2019-Serie-A,https://fbref.com/en/matches/d1f9e7d1/Roma-Brescia-November-24-2019-Serie-A
ISA,13,Sun,2019-11-24,15:00 (22:00),Hellas Verona,2.0,1–0,1.0,Fiorentina,"22,581",Stadio Marc'Antonio Bentegodi,Antonio Giua,Match Report,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/96d5142a/Hellas-Verona-Fiorentina-November-24-2019-Serie-A,https://fbref.com/en/matches/96d5142a/Hellas-Verona-Fiorentina-November-24-2019-Serie-A
ISA,13,Sun,2019-11-24,18:00 (01:00),Sampdoria,2.1,2–1,0.5,Udinese,"17,031",Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/matches/7e327803/Sampdoria-Udinese-November-24-2019-Serie-A,https://fbref.com/en/matches/7e327803/Sampdoria-Udinese-November-24-2019-Serie-A
ISA,13,Mon,2019-11-25,15:00 (22:00),Lecce,2.9,2–2,0.9,Cagliari,"21,435",Stadio Comunale Via Del Mare,Maurizio Mariani,Match Report,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/matches/66e2d276/Lecce-Cagliari-November-25-2019-Serie-A,https://fbref.com/en/matches/66e2d276/Lecce-Cagliari-November-25-2019-Serie-A
ISA,13,Mon,2019-11-25,20:45 (03:45),SPAL,2.2,1–1,1.4,Genoa,"12,423",Stadio Paolo Mazza,Piero Giacomelli,Match Report,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/matches/cf57501d/SPAL-Genoa-November-25-2019-Serie-A,https://fbref.com/en/matches/cf57501d/SPAL-Genoa-November-25-2019-Serie-A
ISA,14,Sat,2019-11-30,15:00 (22:00),Brescia,1.1,0–3,2.5,Atalanta,"14,000",Stadio Mario Rigamonti,Daniele Doveri,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/matches/6c36b7f9/Brescia-Atalanta-November-30-2019-Serie-A,https://fbref.com/en/matches/6c36b7f9/Brescia-Atalanta-November-30-2019-Serie-A
ISA,14,Sat,2019-11-30,18:00 (01:00),Genoa,0.8,0–1,0.9,Torino,"20,000",Stadio Comunale Luigi Ferraris,Davide Massa,Match Report,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/64d52be7/Genoa-Torino-November-30-2019-Serie-A,https://fbref.com/en/matches/64d52be7/Genoa-Torino-November-30-2019-Serie-A
ISA,14,Sat,2019-11-30,20:45 (03:45),Fiorentina,1.9,0–1,1.3,Lecce,"33,912",Stadio Artemio Franchi,Marco Piccinini,Match Report,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/matches/c501d180/Fiorentina-Lecce-November-30-2019-Serie-A,https://fbref.com/en/matches/c501d180/Fiorentina-Lecce-November-30-2019-Serie-A
ISA,14,Sun,2019-12-01,12:30 (19:30),Juventus,4.5,2–2,0.5,Sassuolo,"40,597",Allianz Stadium,Federico La Penna,Match Report,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/matches/b94c6b3c/Juventus-Sassuolo-December-1-2019-Serie-A,https://fbref.com/en/matches/b94c6b3c/Juventus-Sassuolo-December-1-2019-Serie-A
ISA,14,Sun,2019-12-01,15:00 (22:00),Parma,0.3,0–1,1.8,Milan,"18,431",Stadio Ennio Tardini,Paolo Valeri,Match Report,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/matches/51b61759/Parma-Milan-December-1-2019-Serie-A,https://fbref.com/en/matches/51b61759/Parma-Milan-December-1-2019-Serie-A
ISA,14,Sun,2019-12-01,15:00 (22:00),Inter,1.6,2–1,1.1,SPAL,"61,221",Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/matches/c0bac5fc/Internazionale-SPAL-December-1-2019-Serie-A,https://fbref.com/en/matches/c0bac5fc/Internazionale-SPAL-December-1-2019-Serie-A
ISA,14,Sun,2019-12-01,15:00 (22:00),Lazio,2.8,3–0,0.8,Udinese,"20,000",Stadio Olimpico,Marco Di Bello,Match Report,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/matches/05f6d0c2/Lazio-Udinese-December-1-2019-Serie-A,https://fbref.com/en/matches/05f6d0c2/Lazio-Udinese-December-1-2019-Serie-A
ISA,14,Sun,2019-12-01,18:00 (01:00),Napoli,2.2,1–2,1.1,Bologna,"26,012",Stadio San Paolo,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/matches/2946d9e8/Napoli-Bologna-December-1-2019-Serie-A,https://fbref.com/en/matches/2946d9e8/Napoli-Bologna-December-1-2019-Serie-A
ISA,14,Sun,2019-12-01,20:45 (03:45),Hellas Verona,1.0,1–3,1.8,Roma,"17,405",Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/matches/57d4957f/Hellas-Verona-Roma-December-1-2019-Serie-A,https://fbref.com/en/matches/57d4957f/Hellas-Verona-Roma-December-1-2019-Serie-A
ISA,14,Mon,2019-12-02,20:45 (03:45),Cagliari,0.7,4–3,1.5,Sampdoria,"15,658",Sardegna Arena,Gianluca Aureliano,Match Report,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/matches/3b6507f6/Cagliari-Sampdoria-December-2-2019-Serie-A,https://fbref.com/en/matches/3b6507f6/Cagliari-Sampdoria-December-2-2019-Serie-A
ISA,15,Fri,2019-12-06,20:45 (03:45),Inter,1.5,0–0,0.3,Roma,"67,008",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/matches/0f6ebeb9/Internazionale-Roma-December-6-2019-Serie-A,https://fbref.com/en/matches/0f6ebeb9/Internazionale-Roma-December-6-2019-Serie-A
ISA,15,Sat,2019-12-07,15:00 (22:00),Atalanta,2.4,3–2,1.1,Hellas Verona,"19,335",Stadio Atleti Azzurri d'Italia,Paolo Valeri,Match Report,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/matches/ee0308d1/Atalanta-Hellas-Verona-December-7-2019-Serie-A,https://fbref.com/en/matches/ee0308d1/Atalanta-Hellas-Verona-December-7-2019-Serie-A
ISA,15,Sat,2019-12-07,18:00 (01:00),Udinese,0.6,1–1,1.2,Napoli,"20,405",Dacia Arena,Maurizio Mariani,Match Report,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/matches/d96391e7/Udinese-Napoli-December-7-2019-Serie-A,https://fbref.com/en/matches/d96391e7/Udinese-Napoli-December-7-2019-Serie-A
ISA,15,Sat,2019-12-07,20:45 (03:45),Lazio,2.4,3–1,1.8,Juventus,"65,000",Stadio Olimpico,Michael Fabbri,Match Report,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/matches/26bbc02a/Lazio-Juventus-December-7-2019-Serie-A,https://fbref.com/en/matches/26bbc02a/Lazio-Juventus-December-7-2019-Serie-A
ISA,15,Sun,2019-12-08,12:30 (19:30),Lecce,1.0,2–2,2.0,Genoa,"21,740",Stadio Comunale Via Del Mare,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/matches/47ad14ea/Lecce-Genoa-December-8-2019-Serie-A,https://fbref.com/en/matches/47ad14ea/Lecce-Genoa-December-8-2019-Serie-A
ISA,15,Sun,2019-12-08,15:00 (22:00),Torino,0.7,2–1,1.7,Fiorentina,"19,955",Stadio Olimpico di Torino,Piero Giacomelli,Match Report,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/efd700b6/Torino-Fiorentina-December-8-2019-Serie-A,https://fbref.com/en/matches/efd700b6/Torino-Fiorentina-December-8-2019-Serie-A
ISA,15,Sun,2019-12-08,15:00 (22:00),Sassuolo,1.9,2–2,0.5,Cagliari,"12,666",Stadio Città del Tricolore,Luca Pairetto,Match Report,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/matches/e224af01/Sassuolo-Cagliari-December-8-2019-Serie-A,https://fbref.com/en/matches/e224af01/Sassuolo-Cagliari-December-8-2019-Serie-A
ISA,15,Sun,2019-12-08,15:00 (22:00),SPAL,1.9,0–1,1.5,Brescia,"12,442",Stadio Paolo Mazza,Daniele Orsato,Match Report,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/matches/8d1e3269/SPAL-Brescia-December-8-2019-Serie-A,https://fbref.com/en/matches/8d1e3269/SPAL-Brescia-December-8-2019-Serie-A
ISA,15,Sun,2019-12-08,18:00 (01:00),Sampdoria,1.8,0–1,0.7,Parma,"19,516",Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/matches/732cea3e/Sampdoria-Parma-December-8-2019-Serie-A,https://fbref.com/en/matches/732cea3e/Sampdoria-Parma-December-8-2019-Serie-A
ISA,15,Sun,2019-12-08,20:45 (03:45),Bologna,1.5,2–3,2.1,Milan,"23,707",Stadio Renato Dall'Ara,Daniele Chiffi,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/matches/4b0489b2/Bologna-Milan-December-8-2019-Serie-A,https://fbref.com/en/matches/4b0489b2/Bologna-Milan-December-8-2019-Serie-A
ISA,16,Sat,2019-12-14,15:00 (22:00),Brescia,3.6,3–0,0.7,Lecce,"13,131",Stadio Mario Rigamonti,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/matches/21a85f0f/Brescia-Lecce-December-14-2019-Serie-A,https://fbref.com/en/matches/21a85f0f/Brescia-Lecce-December-14-2019-Serie-A
ISA,16,Sat,2019-12-14,18:30 (01:30),Napoli,2.7,1–2,1.5,Parma,"25,000",Stadio San Paolo,Marco Di Bello,Match Report,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/matches/e75fecfe/Napoli-Parma-December-14-2019-Serie-A,https://fbref.com/en/matches/e75fecfe/Napoli-Parma-December-14-2019-Serie-A
ISA,16,Sat,2019-12-14,20:45 (03:45),Genoa,0.5,0–1,0.6,Sampdoria,"30,658",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/matches/18d1f4f9/Genoa-Sampdoria-December-14-2019-Serie-A,https://fbref.com/en/matches/18d1f4f9/Genoa-Sampdoria-December-14-2019-Serie-A
ISA,16,Sun,2019-12-15,12:30 (19:30),Hellas Verona,2.0,3–3,1.3,Torino,"14,612",Stadio Marc'Antonio Bentegodi,Federico La Penna,Match Report,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/7d3b20e6/Hellas-Verona-Torino-December-15-2019-Serie-A,https://fbref.com/en/matches/7d3b20e6/Hellas-Verona-Torino-December-15-2019-Serie-A
ISA,16,Sun,2019-12-15,15:00 (22:00),Juventus,1.8,3–1,1.2,Udinese,"39,127",Allianz Stadium,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/matches/6c411ec8/Juventus-Udinese-December-15-2019-Serie-A,https://fbref.com/en/matches/6c411ec8/Juventus-Udinese-December-15-2019-Serie-A
ISA,16,Sun,2019-12-15,15:00 (22:00),Bologna,1.2,2–1,1.9,Atalanta,"21,277",Stadio Renato Dall'Ara,Davide Massa,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/matches/319c3373/Bologna-Atalanta-December-15-2019-Serie-A,https://fbref.com/en/matches/319c3373/Bologna-Atalanta-December-15-2019-Serie-A
ISA,16,Sun,2019-12-15,15:00 (22:00),Milan,2.1,0–0,0.9,Sassuolo,"58,005",Stadio Giuseppe Meazza,Gianluca Manganiello,Match Report,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/matches/61a7ee2d/Milan-Sassuolo-December-15-2019-Serie-A,https://fbref.com/en/matches/61a7ee2d/Milan-Sassuolo-December-15-2019-Serie-A
ISA,16,Sun,2019-12-15,18:00 (01:00),Roma,3.1,3–1,1.1,SPAL,"34,761",Stadio Olimpico,Antonio Giua,Match Report,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/matches/dc816e12/Roma-SPAL-December-15-2019-Serie-A,https://fbref.com/en/matches/dc816e12/Roma-SPAL-December-15-2019-Serie-A
ISA,16,Sun,2019-12-15,20:45 (03:45),Fiorentina,0.7,1–1,0.6,Inter,"37,537",Stadio Artemio Franchi,Maurizio Mariani,Match Report,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/matches/71fca453/Fiorentina-Internazionale-December-15-2019-Serie-A,https://fbref.com/en/matches/71fca453/Fiorentina-Internazionale-December-15-2019-Serie-A
ISA,16,Mon,2019-12-16,20:45 (03:45),Cagliari,1.5,1–2,1.3,Lazio,"16,299",Sardegna Arena,Fabio Maresca,Match Report,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/matches/0d2f0bfa/Cagliari-Lazio-December-16-2019-Serie-A,https://fbref.com/en/matches/0d2f0bfa/Cagliari-Lazio-December-16-2019-Serie-A
ISA,17,Wed,2019-12-18,18:55 (01:55),Sampdoria,0.7,1–2,0.9,Juventus,"23,136",Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/matches/c7506830/Sampdoria-Juventus-December-18-2019-Serie-A,https://fbref.com/en/matches/c7506830/Sampdoria-Juventus-December-18-2019-Serie-A
ISA,7,Wed,2019-12-18,20:45 (03:45),Brescia,1.8,0–2,0.4,Sassuolo,"14,574",Stadio Mario Rigamonti,Marco Di Bello,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/matches/53df47dc/Brescia-Sassuolo-December-18-2019-Serie-A,https://fbref.com/en/matches/53df47dc/Brescia-Sassuolo-December-18-2019-Serie-A
ISA,17,Fri,2019-12-20,20:45 (03:45),Fiorentina,1.7,1–4,1.3,Roma,"3,305",Stadio Artemio Franchi,Daniele Orsato,Match Report,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/matches/8f370809/Fiorentina-Roma-December-20-2019-Serie-A,https://fbref.com/en/matches/8f370809/Fiorentina-Roma-December-20-2019-Serie-A
ISA,17,Sat,2019-12-21,15:00 (22:00),Udinese,1.4,2–1,0.9,Cagliari,"19,822",Dacia Arena,Marco Piccinini,Match Report,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/matches/64202847/Udinese-Cagliari-December-21-2019-Serie-A,https://fbref.com/en/matches/64202847/Udinese-Cagliari-December-21-2019-Serie-A
ISA,17,Sat,2019-12-21,18:00 (01:00),Inter,2.4,4–0,0.6,Genoa,"57,490",Stadio Giuseppe Meazza,Luca Pairetto,Match Report,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/matches/46b11d4b/Internazionale-Genoa-December-21-2019-Serie-A,https://fbref.com/en/matches/46b11d4b/Internazionale-Genoa-December-21-2019-Serie-A
ISA,17,Sat,2019-12-21,20:45 (03:45),Torino,1.0,1–2,1.1,SPAL,"18,553",Stadio Olimpico di Torino,Michael Fabbri,Match Report,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/matches/c9eded12/Torino-SPAL-December-21-2019-Serie-A,https://fbref.com/en/matches/c9eded12/Torino-SPAL-December-21-2019-Serie-A
ISA,17,Sun,2019-12-22,12:30 (19:30),Atalanta,2.8,5–0,0.3,Milan,"20,940",Stadio Atleti Azzurri d'Italia,Federico La Penna,Match Report,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/matches/d3815642/Atalanta-Milan-December-22-2019-Serie-A,https://fbref.com/en/matches/d3815642/Atalanta-Milan-December-22-2019-Serie-A
ISA,17,Sun,2019-12-22,15:00 (22:00),Lecce,1.0,2–3,3.4,Bologna,"24,178",Stadio Comunale Via Del Mare,Rosario Abisso,Match Report,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/matches/48d7fa77/Lecce-Bologna-December-22-2019-Serie-A,https://fbref.com/en/matches/48d7fa77/Lecce-Bologna-December-22-2019-Serie-A
ISA,17,Sun,2019-12-22,15:00 (22:00),Parma,1.4,1–1,2.3,Brescia,"16,686",Stadio Ennio Tardini,Francesco Fourneau,Match Report,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/matches/9965b7ce/Parma-Brescia-December-22-2019-Serie-A,https://fbref.com/en/matches/9965b7ce/Parma-Brescia-December-22-2019-Serie-A
ISA,17,Sun,2019-12-22,20:45 (03:45),Sassuolo,1.3,1–2,1.4,Napoli,"12,570",Stadio Città del Tricolore,Daniele Chiffi,Match Report,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/matches/d5147fd0/Sassuolo-Napoli-December-22-2019-Serie-A,https://fbref.com/en/matches/d5147fd0/Sassuolo-Napoli-December-22-2019-Serie-A
ISA,18,Sun,2020-01-05,12:30 (19:30),Brescia,0.4,1–2,1.9,Lazio,"14,370",Stadio Mario Rigamonti,Gianluca Manganiello,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/matches/c870e65e/Brescia-Lazio-January-5-2020-Serie-A,https://fbref.com/en/matches/c870e65e/Brescia-Lazio-January-5-2020-Serie-A
ISA,18,Sun,2020-01-05,15:00 (22:00),SPAL,1.4,0–2,2.1,Hellas Verona,"14,078",Stadio Paolo Mazza,Marco Guida,Match Report,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/matches/fc06c687/SPAL-Hellas-Verona-January-5-2020-Serie-A,https://fbref.com/en/matches/fc06c687/SPAL-Hellas-Verona-January-5-2020-Serie-A
ISA,18,Sun,2020-01-05,18:00 (01:00),Genoa,3.2,2–1,0.7,Sassuolo,"21,033",Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/matches/9fc85829/Genoa-Sassuolo-January-5-2020-Serie-A,https://fbref.com/en/matches/9fc85829/Genoa-Sassuolo-January-5-2020-Serie-A
ISA,18,Sun,2020-01-05,20:45 (03:45),Roma,2.1,0–2,1.9,Torino,"38,954",Stadio Olimpico,Marco Di Bello,Match Report,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/eb12043e/Roma-Torino-January-5-2020-Serie-A,https://fbref.com/en/matches/eb12043e/Roma-Torino-January-5-2020-Serie-A
ISA,18,Mon,2020-01-06,12:30 (19:30),Bologna,0.9,1–1,0.6,Fiorentina,"22,653",Stadio Renato Dall'Ara,Paolo Valeri,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/56a6b396/Bologna-Fiorentina-January-6-2020-Serie-A,https://fbref.com/en/matches/56a6b396/Bologna-Fiorentina-January-6-2020-Serie-A
