week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
26,Sun,2021-02-28,19:15 (03:15),Sheffield Utd,0.6,0–2,2.9,Liverpool,,Bramall Lane,Jonathan Moss,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League,https://fbref.com/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League
26,Mon,2021-03-01,20:00 (04:00),Everton,1.6,1–0,1.0,Southampton,,Goodison Park,Martin Atkinson,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League,https://fbref.com/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League
29,Tue,2021-03-02,20:00 (04:00),Manchester City,2.3,4–1,0.4,Wolves,,Etihad Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League,https://fbref.com/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League
29,Wed,2021-03-03,18:00 (02:00),Sheffield Utd,1.0,1–0,1.6,Aston Villa,,Bramall Lane,Robert Jones,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/3a9c1c4d/Sheffield-United-Aston-Villa-March-3-2021-Premier-League,https://fbref.com/en/matches/3a9c1c4d/Sheffield-United-Aston-Villa-March-3-2021-Premier-League
29,Wed,2021-03-03,18:00 (02:00),Burnley,1.5,1–1,1.3,Leicester City,,Turf Moor,Andy Madley,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League,https://fbref.com/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League
29,Wed,2021-03-03,20:15 (04:15),Crystal Palace,0.8,0–0,0.9,Manchester Utd,,Selhurst Park,Andre Marriner,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League,https://fbref.com/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League
29,Thu,2021-03-04,18:00 (02:00),West Brom,1.0,0–1,1.2,Everton,,The Hawthorns,Darren England,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League,https://fbref.com/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
33,Thu,2021-03-04,18:00 (02:00),Fulham,0.8,0–1,1.4,Tottenham,,Craven Cottage,David Coote,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League,https://fbref.com/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League
29,Thu,2021-03-04,20:15 (04:15),Liverpool,0.3,0–1,1.0,Chelsea,,Anfield,Martin Atkinson,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,https://fbref.com/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League
27,Sat,2021-03-06,12:30 (20:30),Burnley,1.5,1–1,2.4,Arsenal,,Turf Moor,Andre Marriner,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League,https://fbref.com/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
27,Sat,2021-03-06,15:00 (23:00),Sheffield Utd,0.7,0–2,1.6,Southampton,,Bramall Lane,Paul Tierney,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League,https://fbref.com/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League
27,Sat,2021-03-06,17:30 (01:30),Aston Villa,0.6,0–0,1.7,Wolves,,Villa Park,Andy Madley,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League,https://fbref.com/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League
27,Sat,2021-03-06,20:00 (04:00),Brighton,1.0,1–2,1.1,Leicester City,,The American Express Community Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League,https://fbref.com/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League
27,Sun,2021-03-07,12:00 (20:00),West Brom,1.0,0–0,0.4,Newcastle Utd,,The Hawthorns,Martin Atkinson,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League,https://fbref.com/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League
27,Sun,2021-03-07,14:00 (22:00),Liverpool,1.0,0–1,1.1,Fulham,,Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League,https://fbref.com/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League
27,Sun,2021-03-07,16:30 (00:30),Manchester City,1.5,0–2,1.6,Manchester Utd,,Etihad Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League,https://fbref.com/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League
27,Sun,2021-03-07,19:15 (03:15),Tottenham,2.7,4–1,0.3,Crystal Palace,,Tottenham Hotspur Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League,https://fbref.com/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League
27,Mon,2021-03-08,18:00 (02:00),Chelsea,2.9,2–0,0.3,Everton,,Stamford Bridge,David Coote,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,https://fbref.com/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League
27,Mon,2021-03-08,20:00 (04:00),West Ham,1.9,2–0,1.7,Leeds United,,London Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,https://fbref.com/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League
33,Wed,2021-03-10,18:00 (02:00),Manchester City,2.7,5–2,1.8,Southampton,,Etihad Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League,https://fbref.com/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League
28,Fri,2021-03-12,20:00 (04:00),Newcastle Utd,1.1,1–1,0.7,Aston Villa,,St. James' Park,Paul Tierney,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League,https://fbref.com/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League
28,Sat,2021-03-13,12:30 (20:30),Leeds United,0.4,0–0,1.4,Chelsea,,Elland Road,Kevin Friend,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,https://fbref.com/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League
28,Sat,2021-03-13,15:00 (23:00),Crystal Palace,1.3,1–0,0.8,West Brom,,Selhurst Park,Simon Hooper,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League,https://fbref.com/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League
28,Sat,2021-03-13,17:30 (01:30),Everton,1.6,1–2,1.4,Burnley,,Goodison Park,Jonathan Moss,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League,https://fbref.com/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League
28,Sat,2021-03-13,20:00 (04:00),Fulham,0.3,0–3,2.3,Manchester City,,Craven Cottage,Andre Marriner,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League,https://fbref.com/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League
28,Sun,2021-03-14,12:00 (20:00),Southampton,1.0,1–2,0.9,Brighton,,St. Mary's Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League,https://fbref.com/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League
28,Sun,2021-03-14,14:00 (22:00),Leicester City,4.0,5–0,0.1,Sheffield Utd,,King Power Stadium,Peter Bankes,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/d3bc5214/Leicester-City-Sheffield-United-March-14-2021-Premier-League,https://fbref.com/en/matches/d3bc5214/Leicester-City-Sheffield-United-March-14-2021-Premier-League
28,Sun,2021-03-14,16:30 (00:30),Arsenal,1.7,2–1,0.6,Tottenham,,Emirates Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,https://fbref.com/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League
28,Sun,2021-03-14,19:15 (03:15),Manchester Utd,1.2,1–0,0.6,West Ham,,Old Trafford,Martin Atkinson,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League,https://fbref.com/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League
28,Mon,2021-03-15,20:00 (04:00),Wolves,0.8,0–1,1.1,Liverpool,,Molineux Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,https://fbref.com/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League
29,Fri,2021-03-19,20:00 (04:00),Fulham,1.4,1–2,1.5,Leeds United,,Craven Cottage,David Coote,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/05e3dd18/Fulham-Leeds-United-March-19-2021-Premier-League,https://fbref.com/en/matches/05e3dd18/Fulham-Leeds-United-March-19-2021-Premier-League
29,Sat,2021-03-20,20:00 (04:00),Brighton,1.2,3–0,0.1,Newcastle Utd,,The American Express Community Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League,https://fbref.com/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League
29,Sun,2021-03-21,15:00 (23:00),West Ham,2.3,3–3,1.7,Arsenal,,London Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League,https://fbref.com/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League
18,Sun,2021-03-21,19:30 (03:30),Aston Villa,0.5,0–2,2.2,Tottenham,,Villa Park,Mike Dean,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,https://fbref.com/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League
30,Sat,2021-04-03,12:30 (19:30),Chelsea,2.4,2–5,1.9,West Brom,,Stamford Bridge,David Coote,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League,https://fbref.com/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League
30,Sat,2021-04-03,15:00 (22:00),Leeds United,2.5,2–1,1.0,Sheffield Utd,,Elland Road,Graham Scott,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/c4ed64b9/Leeds-United-Sheffield-United-April-3-2021-Premier-League,https://fbref.com/en/matches/c4ed64b9/Leeds-United-Sheffield-United-April-3-2021-Premier-League
30,Sat,2021-04-03,17:30 (00:30),Leicester City,0.4,0–2,2.3,Manchester City,,King Power Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League,https://fbref.com/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League
30,Sat,2021-04-03,20:00 (03:00),Arsenal,0.3,0–3,2.2,Liverpool,,Emirates Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,https://fbref.com/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League
30,Sun,2021-04-04,12:00 (19:00),Southampton,1.9,3–2,1.8,Burnley,,St. Mary's Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/2c313b76/Southampton-Burnley-April-4-2021-Premier-League,https://fbref.com/en/matches/2c313b76/Southampton-Burnley-April-4-2021-Premier-League
30,Sun,2021-04-04,14:05 (21:05),Newcastle Utd,2.7,2–2,1.7,Tottenham,,St. James' Park,Craig Pawson,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League,https://fbref.com/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League
30,Sun,2021-04-04,16:30 (23:30),Aston Villa,1.6,3–1,1.7,Fulham,,Villa Park,Andy Madley,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/a2d96ab5/Aston-Villa-Fulham-April-4-2021-Premier-League,https://fbref.com/en/matches/a2d96ab5/Aston-Villa-Fulham-April-4-2021-Premier-League
30,Sun,2021-04-04,19:30 (02:30),Manchester Utd,1.8,2–1,1.1,Brighton,,Old Trafford,Mike Dean,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League,https://fbref.com/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League
30,Mon,2021-04-05,18:00 (01:00),Everton,2.7,1–1,0.8,Crystal Palace,,Goodison Park,Kevin Friend,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/66f16cd5/Everton-Crystal-Palace-April-5-2021-Premier-League,https://fbref.com/en/matches/66f16cd5/Everton-Crystal-Palace-April-5-2021-Premier-League
30,Mon,2021-04-05,20:15 (03:15),Wolves,2.5,2–3,1.2,West Ham,,Molineux Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League,https://fbref.com/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League
31,Fri,2021-04-09,20:00 (03:00),Fulham,0.9,0–1,0.4,Wolves,,Craven Cottage,Jonathan Moss,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League,https://fbref.com/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League
31,Sat,2021-04-10,12:30 (19:30),Manchester City,2.4,1–2,0.3,Leeds United,,Etihad Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League,https://fbref.com/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League
31,Sat,2021-04-10,15:00 (22:00),Liverpool,2.5,2–1,1.0,Aston Villa,,Anfield,Paul Tierney,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League,https://fbref.com/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League
31,Sat,2021-04-10,17:30 (00:30),Crystal Palace,0.1,1–4,2.5,Chelsea,,Selhurst Park,Michael Oliver,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/54b07679/Crystal-Palace-Chelsea-April-10-2021-Premier-League,https://fbref.com/en/matches/54b07679/Crystal-Palace-Chelsea-April-10-2021-Premier-League
31,Sun,2021-04-11,12:00 (19:00),Burnley,1.8,1–2,1.2,Newcastle Utd,,Turf Moor,Anthony Taylor,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/daebaaa1/Burnley-Newcastle-United-April-11-2021-Premier-League,https://fbref.com/en/matches/daebaaa1/Burnley-Newcastle-United-April-11-2021-Premier-League
31,Sun,2021-04-11,14:05 (21:05),West Ham,1.1,3–2,0.9,Leicester City,,London Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/06b2801a/West-Ham-United-Leicester-City-April-11-2021-Premier-League,https://fbref.com/en/matches/06b2801a/West-Ham-United-Leicester-City-April-11-2021-Premier-League
31,Sun,2021-04-11,16:30 (23:30),Tottenham,1.0,1–3,1.9,Manchester Utd,,Tottenham Hotspur Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,https://fbref.com/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League
31,Sun,2021-04-11,19:00 (02:00),Sheffield Utd,0.5,0–3,2.2,Arsenal,,Bramall Lane,Peter Bankes,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League,https://fbref.com/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League
31,Mon,2021-04-12,18:00 (01:00),West Brom,2.9,3–0,2.1,Southampton,,The Hawthorns,Simon Hooper,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,https://fbref.com/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
31,Mon,2021-04-12,20:15 (03:15),Brighton,1.2,0–0,0.4,Everton,,The American Express Community Stadium,Darren England,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,https://fbref.com/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League
32,Fri,2021-04-16,20:00 (03:00),Everton,2.3,2–2,1.2,Tottenham,,Goodison Park,Michael Oliver,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,https://fbref.com/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League
32,Sat,2021-04-17,12:30 (19:30),Newcastle Utd,1.8,3–2,1.5,West Ham,,St. James' Park,Kevin Friend,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,https://fbref.com/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League
32,Sat,2021-04-17,20:15 (03:15),Wolves,1.4,1–0,0.5,Sheffield Utd,,Molineux Stadium,Robert Jones,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/07745ff2/Wolverhampton-Wanderers-Sheffield-United-April-17-2021-Premier-League,https://fbref.com/en/matches/07745ff2/Wolverhampton-Wanderers-Sheffield-United-April-17-2021-Premier-League
32,Sun,2021-04-18,13:30 (20:30),Arsenal,2.9,1–1,0.9,Fulham,,Emirates Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League,https://fbref.com/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League
