PlayerUrl,PlayerName,Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,KeeperPerformance-SoTA,KeeperPerformance-GA,KeeperPerformance-Saves,KeeperPerformance-Save%,KeeperPerformance-CS,KeeperPerformance-PSxG,KeeperPenaltyKicks-PKatt,KeeperPenaltyKicks-PKA,KeeperPenaltyKicks-PKsv,KeeperPenaltyKicks-PKm,KeeperLaunched-Cmp,KeeperLaunched-Att,KeeperLaunched-Cmp%,KeeperPasses-Att,KeeperPasses-Thr,KeeperPasses-Launch%,KeeperPasses-AvgLen,KeeperGoalKicks-Att,KeeperGoalKicks-Launch%,KeeperGoalKicks-AvgLen,KeeperCrosses-Opp,KeeperCrosses-Stp,KeeperCrosses-Stp%,KeeperSweeper-#OPA,KeeperSweeper-AvgDisthttps://fbref.com/en/players/1148323a,Eldin Jakupović,2015-2016,2015-08-11,Tue,League Cup,First round,Away,D 2 (4)–2 (3),Hull City,Acc'ton Stanley,Y,,120,,2,,,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-10-11,Sun,Friendlies (M),Friendlies (M),Home,L 1–2,dk Denmark,fr France,Y,GK,90,,2,,,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,D 2–2,Leicester City,Southampton,Y,GK,90,5,2,3,60.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,W 1–0,Leicester City,Crystal Palace,Y,GK,90,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,W 3–2,Leicester City,West Brom,Y,GK,90,5,2,4,80.0,0,,1,1,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,W 2–1,Leicester City,Watford,Y,GK,90,3,1,3,100.0,0,,1,1,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-11-14,Sat,Euro Qualifying,Play-off Round,Away,L 1–2,dk Denmark,se Sweden,Y,,90,3,2,2,66.7,0,,1,1,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-11-17,Tue,Euro Qualifying,Play-off Round,Home,D 2–2,dk Denmark,se Sweden,Y,,90,4,2,2,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-11-21,Sat,Premier League,Matchweek 13,Away,W 3–0,Leicester City,Newcastle Utd,Y,GK,90,0,0,0,,1,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-11-28,Sat,Premier League,Matchweek 14,Home,D 1–1,Leicester City,Manchester Utd,Y,GK,90,2,1,1,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,W 3–0,Leicester City,Swansea City,Y,GK,90,2,0,2,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,
